SECONDS,NANOSECONDS,NDX,DIAG,REMARK,DATE,TIME,H2O,CO2,CH4,CAVITY_P,CAVITY_T,LASER_PHASE_P,LASER_T,RESIDUAL,RING_DOWN_TIME,THERMAL_ENCLOSURE_T,PHASE_ERROR,LASER_T_SHIFT,INPUT_VOLTAGE,CHK
1691084160,187036991,17063965,0,"""""",2025-11-30,11:36:00,16460.807,639.80445,1936.30969,40.6282,55.001,26.1596,51.028,0.0026648,11.2886,54.5003,-42.71,0.15088,24.1344,153
1691084220,187036991,17063966,0,"""""",2025-11-30,11:37:00,16460.4894,640.88275,1936.50092,40.624,55.001,26.156,51.028,0.00265904,11.2883,54.4956,-25.85,0.15088,24.1351,226
1691084280,187036991,17063967,0,"""""",2025-11-30,11:38:00,16461.5703,639.81213,1936.1285,40.6304,55.001,26.1597,51.028,0.00266657,11.2906,54.4994,-5.23,0.15088,24.1357,64
1691084340,187036991,17063968,0,"""""",2025-11-30,11:39:00,16468.5276,641.83458,1935.98131,40.6272,55.001,26.1566,51.028,0.00265127,11.2886,54.5017,67.65,0.15088,24.1356,26
1691084400,187036991,17063969,0,"""""",2025-11-30,11:40:00,16462.6643,641.73157,1935.91184,40.6235,55.001,26.1591,51.028,0.00265077,11.2895,54.5001,-46.95,0.15088,24.1325,41
1691084460,187036991,17063970,0,"""""",2025-11-30,11:41:00,16456.3717,641.46472,1936.10257,40.6227,55.001,26.1548,51.028,0.00266391,11.2877,54.5021,77.16,0.15088,24.1348,51
1691084520,187036991,17063971,0,"""""",2025-11-30,11:42:00,16457.7163,643.29326,1935.76047,40.6256,55.001,26.1577,51.028,0.00265942,11.2893,54.4977,-18.02,0.15088,24.1326,233
1691084580,187036991,17063972,0,"""""",2025-11-30,11:43:00,16456.2091,643.15932,1936.98019,40.6292,55.001,26.1589,51.028,0.00266333,11.2902,54.4957,30.38,0.15088,24.1344,192
1691084640,187036991,17063973,0,"""""",2025-11-30,11:44:00,16464.5189,642.89665,1936.1773,40.6246,55.001,26.1677,51.028,0.00267661,11.2892,54.4994,-8.6,0.15088,24.1356,225
1691084700,187036991,17063974,0,"""""",2025-11-30,11:45:00,16463.3172,642.24793,1936.19854,40.6282,55.001,26.1663,51.028,0.00265735,11.2893,54.5016,-42.15,0.15088,24.1346,76
1691084760,187036991,17063975,0,"""""",2025-11-30,11:46:00,16456.7942,644.83024,1936.56901,40.6286,55.001,26.1592,51.028,0.00264588,11.2899,54.4989,46.79,0.15088,24.1376,242
1691084820,187036991,17063976,0,"""""",2025-11-30,11:47:00,16458.0246,643.83216,1936.78986,40.6295,55.001,26.1558,51.028,0.00268027,11.2887,54.501,-7.75,0.15088,24.1361,184
1691084880,187036991,17063977,0,"""""",2025-11-30,11:48:00,16461.7359,643.72585,1936.64457,40.6254,55.001,26.1591,51.028,0.00266586,11.2899,54.5003,59.13,0.15088,24.1346,157
1691084940,187036991,17063978,0,"""""",2025-11-30,11:49:00,16464.407,644.26184,1935.41683,40.6236,55.001,26.1607,51.028,0.00266726,11.2896,54.4958,37.4,0.15088,24.1363,59
1691085000,187036991,17063979,0,"""""",2025-11-30,11:50:00,16461.8186,644.80635,1936.21316,40.6271,55.001,26.161,51.028,0.00264872,11.2917,54.5013,23.06,0.15088,24.1375,13
1691085060,187036991,17063980,0,"""""",2025-11-30,11:51:00,16455.711,644.6747,1936.31685,40.6324,55.001,26.163,51.028,0.00266502,11.2886,54.4996,54.76,0.15088,24.1362,81
1691085120,187036991,17063981,0,"""""",2025-11-30,11:52:00,16461.301,645.08832,1936.5275,40.629,55.001,26.1548,51.028,0.00265237,11.288,54.5012,58.53,0.15088,24.1347,30
1691085180,187036991,17063982,0,"""""",2025-11-30,11:53:00,16458.3605,645.19769,1936.06956,40.6309,55.001,26.1571,51.028,0.00265427,11.2888,54.4995,-59.18,0.15088,24.1335,71
1691085240,187036991,17063983,0,"""""",2025-11-30,11:54:00,16458.1024,645.34143,1936.77403,40.6305,55.001,26.1646,51.028,0.00267083,11.2895,54.4953,1.27,0.15088,24.1366,201
1691085300,187036991,17063984,0,"""""",2025-11-30,11:55:00,16462.9714,646.20126,1936.55638,40.6312,55.001,26.1599,51.028,0.00263804,11.2896,54.5002,34.72,0.15088,24.1414,91
1691085360,187036991,17063985,0,"""""",2025-11-30,11:56:00,16461.9821,648.18587,1936.83511,40.6291,55.001,26.1624,51.028,0.00265936,11.2893,54.505,13.05,0.15088,24.1348,203
1691085420,187036991,17063986,0,"""""",2025-11-30,11:57:00,16462.9047,648.11529,1936.59905,40.6232,55.001,26.1584,51.028,0.00265705,11.2888,54.4982,52.74,0.15088,24.1359,70
1691085480,187036991,17063987,0,"""""",2025-11-30,11:58:00,16450.2042,648.14102,1936.77896,40.6229,55.001,26.1601,51.028,0.00267319,11.2891,54.4969,-68.22,0.15088,24.1373,210
1691085540,187036991,17063988,0,"""""",2025-11-30,11:59:00,16458.2497,647.89829,1937.47015,40.6262,55.001,26.1629,51.028,0.00267434,11.2875,54.4959,-47.47,0.15088,24.1375,76
